name,sourcefile,cloneof,year,manufacturer,status
m4shocm,mpu4sw.cpp,,199?,Barcrest,preliminary
m4shocm__a,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__b,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__c,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__d,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__e,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__f,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__g,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__h,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__i,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shocm__j,mpu4sw.cpp,m4shocm,199?,Barcrest,preliminary
m4shodf,mpu4sw.cpp,,199?,Barcrest,preliminary
m4shodf__a,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__b,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__c,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__d,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__e,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__f,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__g,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__h,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__i,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__j,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__k,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shodf__l,mpu4sw.cpp,m4shodf,199?,Barcrest,preliminary
m4shoknr,mpu4misc.cpp,,199?,Qps,preliminary
m4shoknr__a,mpu4misc.cpp,m4shoknr,199?,Qps,preliminary
m4shoknr__b,mpu4misc.cpp,m4shoknr,199?,Qps,preliminary
m4shoknr__c,mpu4misc.cpp,m4shoknr,199?,Qps,preliminary
m4showtm,mpu4.cpp,,199?,Barcrest,preliminary
m4silnud,mpu4mdm.cpp,,199?,Mdm?,preliminary
m4silshd,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4silshda,mpu4mod2sw.cpp,m4silshd,199?,Barcrest,preliminary
m4silshdb,mpu4mod2sw.cpp,m4silshd,199?,Barcrest,preliminary
m4sinbd,mpu4bwb.cpp,,199?,Bwb,preliminary
m4sinbd__a,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__b,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__c,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__d,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__e,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__f,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__g,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__h,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__i,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__j,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__k,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__l,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__m,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__n,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__o,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__p,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__q,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__r,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__s,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__t,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__u,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__v,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__w,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbd__x,mpu4bwb.cpp,m4sinbd,199?,Bwb,preliminary
m4sinbdn,mpu4bwb.cpp,,199?,Bwb,preliminary
m4sinbdn__a,mpu4bwb.cpp,m4sinbdn,199?,Bwb,preliminary
m4sinbdn__b,mpu4bwb.cpp,m4sinbdn,199?,Bwb,preliminary
m4sinbdn__c,mpu4bwb.cpp,m4sinbdn,199?,Bwb,preliminary
m4sinbdn__d,mpu4bwb.cpp,m4sinbdn,199?,Bwb,preliminary
m4sinbdn__e,mpu4bwb.cpp,m4sinbdn,199?,Bwb,preliminary
m4sinbdn__f,mpu4bwb.cpp,m4sinbdn,199?,Bwb,preliminary
m4sky,mpu4bwb.cpp,,199?,Bwb,preliminary
m4sky__a,mpu4bwb.cpp,m4sky,199?,Bwb,preliminary
m4sky__b,mpu4bwb.cpp,m4sky,199?,Bwb,preliminary
m4sky__c,mpu4bwb.cpp,m4sky,199?,Bwb,preliminary
m4sky__d,mpu4bwb.cpp,m4sky,199?,Bwb,preliminary
m4smshgb,mpu4mdm.cpp,,199?,Mdm,preliminary
m4smshgba,mpu4mdm.cpp,m4smshgb,199?,Mdm,preliminary
m4smshgbb,mpu4mdm.cpp,m4smshgb,199?,Mdm,preliminary
m4smshgbc,mpu4mdm.cpp,m4smshgb,199?,Mdm,preliminary
m4snklad,mpu4mdm.cpp,,199?,Mdm,preliminary
m4snookr,mpu4.cpp,,199?,Eurocoin,preliminary
m4snowbl,mpu4mdm.cpp,,199?,Mdm,preliminary
m4solsil,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4solsila,mpu4mod2sw.cpp,m4solsil,199?,Barcrest,preliminary
m4souls,mpu4bwb.cpp,,199?,Bwb,preliminary
m4souls__a,mpu4bwb.cpp,m4souls,199?,Bwb,preliminary
m4souls__b,mpu4bwb.cpp,m4souls,199?,Bwb,preliminary
m4souls__c,mpu4bwb.cpp,m4souls,199?,Bwb,preliminary
m4souls__d,mpu4bwb.cpp,m4souls,199?,Bwb,preliminary
m4souls__e,mpu4bwb.cpp,m4souls,199?,Bwb,preliminary
m4souls__f,mpu4bwb.cpp,m4souls,199?,Bwb,preliminary
m4specu,mpu4.cpp,,199?,Bwb,preliminary
m4spinbt,mpu4bwb.cpp,,199?,Bwb,preliminary
m4spinbt__a,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spinbt__b,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spinbt__c,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spinbt__d,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spinbt__e,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spinbt__f,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spinbt__g,mpu4bwb.cpp,m4spinbt,199?,Bwb,preliminary
m4spnwin,mpu4mod2sw.cpp,,199?,Cotswold Microsystems,preliminary
m4spnwina,mpu4mod2sw.cpp,m4spnwin,199?,Cotswold Microsystems,preliminary
m4spnwnc,mpu4concept.cpp,,199?,Concept Games Ltd,preliminary
m4spnwnc__a,mpu4concept.cpp,m4spnwnc,199?,Concept Games Ltd,preliminary
m4spnwnc__b,mpu4concept.cpp,m4spnwnc,199?,Concept Games Ltd,preliminary
m4spotln,mpu4.cpp,,199?,Nova,preliminary
m4spton,mpu4mod2sw.cpp,,199?,Pcp,preliminary
m4squid,mpu4sw.cpp,,199?,Bwb / Barcrest,preliminary
m4squid__a,mpu4sw.cpp,m4squid,199?,Bwb / Barcrest,preliminary
m4squid__b,mpu4sw.cpp,m4squid,199?,Bwb / Barcrest,preliminary
m4squid__c,mpu4sw.cpp,m4squid,199?,Bwb / Barcrest,preliminary
m4ssclas,mpu4sw.cpp,,199?,Bwb / Barcrest,preliminary
m4ssclas__a,mpu4sw.cpp,m4ssclas,199?,Bwb / Barcrest,preliminary
m4ssclas__b,mpu4sw.cpp,m4ssclas,199?,Bwb / Barcrest,preliminary
m4ssclas__c,mpu4sw.cpp,m4ssclas,199?,Bwb / Barcrest,preliminary
m4ssclas__d,mpu4sw.cpp,m4ssclas,199?,Bwb / Barcrest,preliminary
m4ssclas__e,mpu4sw.cpp,m4ssclas,199?,Bwb / Barcrest,preliminary
m4ssclas__f,mpu4sw.cpp,m4ssclas,199?,hack,preliminary
m4sss,mpu4mod4yam.cpp,,199?,Barcrest,preliminary
m4sss__a,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__b,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__c,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__d,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__e,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__f,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__g,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__h,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__i,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__j,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__k,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sss__l,mpu4mod4yam.cpp,m4sss,199?,Barcrest,preliminary
m4sstrek,mpu4mod4yam.cpp,m4supst,199?,bootleg,preliminary
m4stakeu,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4stakeua,mpu4mod2sw.cpp,m4stakeu,199?,Barcrest,preliminary
m4stakex,mpu4.cpp,,199?,Leisurama,preliminary
m4stakexa,mpu4.cpp,m4stakex,199?,Leisurama,preliminary
m4stand2,mpu4.cpp,,199?,DJE,preliminary
m4starbr,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4stards,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4starst,mpu4bwb.cpp,,199?,Bwb,preliminary
m4starst__a,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__b,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__c,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__d,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__e,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__f,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__g,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__h,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__i,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4starst__j,mpu4bwb.cpp,m4starst,199?,Bwb,preliminary
m4stc,mpu4mod4yam.cpp,,199?,Barcrest,preliminary
m4steptm,mpu4.cpp,,199?,Barcrest,preliminary
m4stopcl,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4sunclb,mpu4.cpp,,199?,Bwb,preliminary
m4sunclba,mpu4.cpp,m4sunclb,199?,Bwb,preliminary
m4sunday,mpu4.cpp,,199?,Pcp,preliminary
m4sunscl,mpu4.cpp,,199?,Bwb,preliminary
m4sunscla,mpu4.cpp,m4sunscl,199?,Bwb,preliminary
m4sunsclb,mpu4.cpp,m4sunscl,199?,Bwb,preliminary
m4sunset,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4sunseta,mpu4.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetb,mpu4.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetc,mpu4.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetd,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsete,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetf,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetg,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunseth,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunseti,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetj,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetk,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetl,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetm,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetn,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunseto,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetp,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetq,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsetr,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsets,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4sunsett,mpu4mod2sw.cpp,m4sunset,199?,Barcrest,preliminary
m4supbf,mpu4.cpp,,199?,Barcrest,preliminary
m4supbfa,mpu4.cpp,m4supbf,199?,Barcrest,preliminary
m4supbjc,mpu4.cpp,,199?,Barcrest,preliminary
m4supbjca,mpu4.cpp,m4supbjc,199?,Barcrest,preliminary
m4supbjcb,mpu4.cpp,m4supbjc,199?,Barcrest,preliminary
m4supbjcc,mpu4.cpp,m4supbjc,199?,Barcrest,preliminary
m4supbjcd,mpu4.cpp,m4supbjc,199?,Barcrest,preliminary
m4supfru,mpu4union.cpp,,199?,Union,preliminary
m4supfrua,mpu4union.cpp,m4supfru,199?,Union,preliminary
m4suphv,mpu4sw.cpp,,199?,Barcrest,preliminary
m4suphv__a,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__b,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__c,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__d,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__e,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__f,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__g,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__h,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__i,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__j,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__k,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__l,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__m,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__n,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__o,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4suphv__p,mpu4sw.cpp,m4suphv,199?,Barcrest,preliminary
m4supjst,mpu4mod2sw.cpp,,199?,Pcp,preliminary
m4supjsta,mpu4mod2sw.cpp,m4supjst,199?,Pcp,preliminary
m4supjstb,mpu4mod2sw.cpp,m4supjst,199?,Pcp,preliminary
m4supjstc,mpu4mod2sw.cpp,m4supjst,199?,Pcp,preliminary
m4supjstd,mpu4mod2sw.cpp,m4supjst,199?,Pcp,preliminary
m4supjste,mpu4mod2sw.cpp,m4supjst,199?,Pcp,preliminary
m4supleg,mpu4bwb.cpp,,199?,Bwb,preliminary
m4supleg__a,mpu4bwb.cpp,m4supleg,199?,Bwb,preliminary
m4supleg__b,mpu4bwb.cpp,m4supleg,199?,Bwb,preliminary
m4supleg__c,mpu4bwb.cpp,m4supleg,199?,Bwb,preliminary
m4supleg__d,mpu4bwb.cpp,m4supleg,199?,Bwb,preliminary
m4suplegw,mpu4bwb.cpp,m4supleg,199?,Bwb,preliminary
m4supscr,mpu4bwb.cpp,,199?,Bwb,preliminary
m4supscr__a,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__b,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__c,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__d,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__e,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__f,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__g,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__h,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__i,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__j,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__k,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__l,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__m,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supscr__n,mpu4bwb.cpp,m4supscr,199?,Bwb,preliminary
m4supsl,mpu4mod2sw.cpp,,198?,Barcrest,preliminary
m4supslt,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4supst,mpu4mod4yam.cpp,,199?,Barcrest,preliminary
m4supst__0,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__1,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__2,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__3,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__4,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__5,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__6,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__7,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__8,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__9,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a0,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a1,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a2,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a3,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a4,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a5,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a6,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a7,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a8,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__a9,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__aa,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ab,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ac,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ad,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ae,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__af,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ag,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ah,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ai,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__aj,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ak,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__al,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__am,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__an,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ao,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ap,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__aq,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ar,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__as,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__at,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__au,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__av,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__aw,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ax,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ay,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__az,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b0,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b1,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b2,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b3,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b4,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__b5,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__ba,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bb,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bc,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bd,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__be,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bf,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bg,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bh,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bi,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bj,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bk,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bl,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bm,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bn,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bo,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bp,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bq,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__br,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bs,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bt,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bu,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bv,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bw,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bx,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__by,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__bz,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__c,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__d,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__e,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__f,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__g,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__h,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__i,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__j,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__k,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__l,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__m,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__n,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__o,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__p,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__q,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__r,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__s,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__t,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__u,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__v,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__w,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__x,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__y,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4supst__z,mpu4mod4yam.cpp,m4supst,199?,Barcrest,preliminary
m4suptrn,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4suptub,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4suptuba,mpu4mod2sw.cpp,m4suptub,199?,Barcrest,preliminary
m4suptwo,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4sure,mpu4bwb.cpp,,199?,Bwb,preliminary
m4sure__a,mpu4bwb.cpp,m4sure,199?,Bwb,preliminary
m4sure__b,mpu4bwb.cpp,m4sure,199?,Bwb,preliminary
m4sure__c,mpu4bwb.cpp,m4sure,199?,Bwb,preliminary
m4surf,mpu4.cpp,,199?,Gemini,preliminary
m4surfa,mpu4.cpp,m4surf,199?,Gemini,preliminary
m4surfb,mpu4.cpp,m4surf,199?,Gemini,preliminary
m4swpnot,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4swpnota,mpu4mod2sw.cpp,m4swpnot,199?,Barcrest,preliminary
m4t266,mpu4.cpp,,199?,<unknown>,preliminary
m4taj,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4take2,mpu4mod2sw.cpp,,199?,Barcrest,preliminary
m4take2a,mpu4mod2sw.cpp,m4take2,199?,Barcrest,preliminary
m4take5,mpu4.cpp,,199?,Barcrest,preliminary
m4takepk,mpu4sw.cpp,,199?,Barcrest,preliminary
m4takepk__0,mpu4sw.cpp,m4takepk,199?,Barcrest,preliminary
m4takepk__1,mpu4sw.cpp,m4takepk,199?,Barcrest,preliminary
m4takepk__a,mpu4sw.cpp,m4takepk,199?,Barcrest,preliminary
m4takepk__b,mpu4sw.cpp,m4takepk,199?,Barcrest,preliminary
m4takepk__c,mpu4sw.cpp,m4takepk,199?,Barcrest,preliminary
m4takepk__d,mpu4sw.cpp,m4takepk,199?,Barcrest,preliminary
