name,sourcefile,cloneof,year,manufacturer,status
peip0105,peplus.cpp,peip0028,1987,IGT - International Game Technology,good
peip0108,peplus.cpp,peip0031,1987,IGT - International Game Technology,good
peip0111,peplus.cpp,peip0028,1987,IGT - International Game Technology,good
peip0112,peplus.cpp,peip0031,1987,IGT - International Game Technology,good
peip0114,peplus.cpp,peip0031,1987,IGT - International Game Technology,good
peip0115,peplus.cpp,peip0028,1987,IGT - International Game Technology,good
peip0116,peplus.cpp,peip0031,1987,IGT - International Game Technology,good
peip0118,peplus.cpp,peip0031,1987,IGT - International Game Technology,good
peip0120,peplus.cpp,peip0031,1987,IGT - International Game Technology,good
peivc006,peplus.cpp,,1987,IGT - International Game Technology,good
pencil2,pencil2.cpp,,1983,Hanimex,good
pengadvb,pengadvb.cpp,,1988,bootleg (Screen) / Konami,good
pengo,pengo.cpp,,1982,Sega,good
pengo2,pengo.cpp,pengo,1982,Sega,good
pengo2u,pengo.cpp,pengo,1982,Sega,good
pengo3u,pengo.cpp,pengo,1982,Sega,good
pengo4,pengo.cpp,pengo,1982,Sega,good
pengob,pengo.cpp,pengo,1982,bootleg,good
pengojpm,pacman.cpp,pengo,1981,bootleg,good
pengopac,pacman.cpp,pengo,1981,bootleg,good
penta,pengo.cpp,pengo,1982,bootleg (Grinbee Shouji),good
pentacup2,micropin.cpp,pentacup,1980,Micropin,preliminary
pentagon,pentagon.cpp,spec128,1989,<unknown>,good
pepk0719,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepk0719a,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0719b,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0756,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0756a,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0756b,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0757,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0758,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0769,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0773,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0810,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepk0810a,peplus.cpp,pepk0810,1987,IGT - International Game Technology,preliminary
pepk0811,peplus.cpp,pepk0810,1987,IGT - International Game Technology,preliminary
pepk0823,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk0832,peplus.cpp,pepk0810,1987,IGT - International Game Technology,preliminary
pepk0849,peplus.cpp,pepk0810,1987,IGT - International Game Technology,preliminary
pepk0856,peplus.cpp,pepk0810,1987,IGT - International Game Technology,preliminary
pepk0856a,peplus.cpp,pepk0810,1987,IGT - International Game Technology,preliminary
pepk0858,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepk0873,peplus.cpp,pepk0858,1987,IGT - International Game Technology,preliminary
pepk0873a,peplus.cpp,pepk0858,1987,IGT - International Game Technology,preliminary
pepk0930,peplus.cpp,pepk0858,1987,IGT - International Game Technology,preliminary
pepk0930a,peplus.cpp,pepk0858,1987,IGT - International Game Technology,preliminary
pepk1004,peplus.cpp,pepk0858,1987,IGT - International Game Technology,preliminary
pepk1013,peplus.cpp,pepk0719,1987,IGT - International Game Technology,preliminary
pepk1020,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepk1024,peplus.cpp,,1987,IGT - International Game Technology,good
pepk1030,peplus.cpp,pepk1020,1987,IGT - International Game Technology,preliminary
pepk1069,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepp0002,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0002a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0008,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0009,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0010,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0014,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0014a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0021,peplus.cpp,pepp0002,1987,IGT - International Game Technology,preliminary
pepp0023,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0038,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0040,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0040a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0040b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0041,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0042,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0042a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0043,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0043a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0043b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0045,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0045a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0045b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,preliminary
pepp0045c,peplus.cpp,pepp0002,1987,IGT - International Game Technology,preliminary
pepp0045d,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0046,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0046a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0046b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0048,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0051,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0053,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0055,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0055a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0055b,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0055c,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0057,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0057a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0059,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0059a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0060,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0060a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0060b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0060c,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0063,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0064,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0065,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0083,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0085,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0089,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0094,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0103,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0104,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0116,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0116a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0118,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0120,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0125,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0126,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0127,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0127a,peplus.cpp,pepp0127,1987,IGT - International Game Technology,good
pepp0129,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0130,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepp0132,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0150,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0158,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0158a,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0158b,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0158c,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0158d,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0159,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0171,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0171a,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0178,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0181,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0188,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0188a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0189,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0190,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0190a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0190b,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0190c,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0197,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0197a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0197b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0197c,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0197d,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0197e,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0203,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0203a,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0203b,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0203c,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0203d,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0203e,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0219,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0221,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0221a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0221b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0223,peplus.cpp,pepp0127,1987,IGT - International Game Technology,good
pepp0224,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0224a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0230,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0242,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0249,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0250,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0250a,peplus.cpp,pepp0250,1987,IGT - International Game Technology,good
pepp0265,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0265a,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0265b,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0265c,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0274,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0288,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0290,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0290a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0291,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0291a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0401,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0409,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0410,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0410a,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0417,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0417a,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0418,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0419,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0420,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0423,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0423a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0423b,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0423c,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0426,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0428,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0429,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0429a,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0430,peplus.cpp,pepp0127,1987,IGT - International Game Technology,good
pepp0431,peplus.cpp,pepp0127,1987,IGT - International Game Technology,good
pepp0434,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0447,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0447a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0449,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0449a,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0452,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0454,peplus.cpp,pepp0434,1987,IGT - International Game Technology,good
pepp0454a,peplus.cpp,pepp0434,1987,IGT - International Game Technology,good
pepp0455,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0458,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0459,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0467,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0488,peplus.cpp,pepp0002,1985,IGT - International Game Technology,good
pepp0508,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0509,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0510,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0514,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0514a,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0514b,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0515,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0515a,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0515b,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0515c,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0516,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0516a,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0516b,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0526,peplus.cpp,pepp0055,1987,IGT - International Game Technology,good
pepp0531,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0536,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0538,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0540,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0542,peplus.cpp,,1987,IGT - International Game Technology,good
pepp0542a,peplus.cpp,pepp0542,1987,IGT - International Game Technology,good
pepp0550,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0550a,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0555,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0559,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0562,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0568,peplus.cpp,pepp0053,1987,IGT - International Game Technology,good
pepp0585,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0587,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0596,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepp0598,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepp0711,peplus.cpp,pepp0434,1987,IGT - International Game Technology,good
pepp0713,peplus.cpp,pepp0434,1987,IGT - International Game Technology,good
pepp0725,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0725a,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0726,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0728,peplus.cpp,pepp0514,1987,IGT - International Game Technology,good
pepp0733,peplus.cpp,,1987,IGT - International Game Technology,preliminary
pepp0750,peplus.cpp,pepp0002,1987,IGT - International Game Technology,good
pepp0757,peplus.cpp,pepp0250,1987,IGT - International Game Technology,good
pepp0760,peplus.cpp,pepp0250,1987,IGT - International Game Technology,good
pepp0763,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0764,peplus.cpp,pepp0158,1987,IGT - International Game Technology,good
pepp0775,peplus.cpp,,1987,IGT - International Game Technology,imperfect
pepp0797,peplus.cpp,pepp0542,1987,IGT - International Game Technology,good
pepp0812,peplus.cpp,pepp0127,1987,IGT - International Game Technology,good
pepp0816,peplus.cpp,,1987,IGT - International Game Technology,imperfect
pepper2,exidy.cpp,,1982,Exidy,good
pepper27,exidy.cpp,pepper2,1982,Exidy,good
percuss,zodiack.cpp,,1981,Orca,good
perfrman,slapfght.cpp,,1985,Toaplan / Data East Corporation,good
perfrmanu,slapfght.cpp,perfrman,1985,Toaplan / Data East USA,good
pes,pes.cpp,,1987,Pacific Educational Systems,preliminary
pesadelo,forte2.cpp,,1989,bootleg (Forte II Games) / Konami,good
peset001,peplus.cpp,,1987,IGT - International Game Technology,good
peset004,peplus.cpp,,1987,IGT - International Game Technology,good
peset012,peplus.cpp,,1987,IGT - International Game Technology,good
peset022,peplus.cpp,,1987,IGT - International Game Technology,good
peset038,peplus.cpp,,1987,IGT - International Game Technology,good
peset100,peplus.cpp,,1987,IGT - International Game Technology,good
peset117,peplus.cpp,,1987,IGT - International Game Technology,good
pestplce,dkong.cpp,mario,1983,bootleg,preliminary
pet4016,pet.cpp,,1980,Commodore Business Machines,good
pet4032,pet.cpp,pet4016,1980,Commodore Business Machines,good
pet4032b,pet.cpp,,1980,Commodore Business Machines,good
pet4032f,pet.cpp,pet4016,1980,Commodore Business Machines,good
pet64,c64.cpp,c64,1983,Commodore Business Machines,preliminary
pet8032,pet.cpp,,1980,Commodore Business Machines,good
petaco,jp.cpp,,1984,Juegos Populares,preliminary
petaco2,jp.cpp,,1985,Juegos Populares,preliminary
peterpak,atarisy1.cpp,,1984,Atari Games,good
pettanp,strnskil.cpp,banbam,1984,Sun Electronics,preliminary
pfevr_l2,s8.cpp,,1984,Williams,preliminary
pfevr_p3,s8.cpp,pfevr_l2,1984,Williams,preliminary
phantom,exidy.cpp,spectar,1980,bootleg (Proel),imperfect
phantoma,exidy.cpp,spectar,1980,bootleg (Jeutel),imperfect
pharo_l2,s7.cpp,,1981,Williams,preliminary
phc2,msx.cpp,,1983,Olympia,good
phc23,msx.cpp,,1988,Sanyo,good
phc25,phc25.cpp,,1983,Sanyo,preliminary
phc25j,phc25.cpp,phc25,1983,Sanyo,preliminary
phc28l,msx.cpp,,1983,Sanyo,good
phc28s,msx.cpp,,1983,Sanyo,good
phc35j,msx.cpp,,1989,Sanyo,good
phc64,ep64.cpp,ep64,1985,Hegener & Glaser,imperfect
phc70fd,msx.cpp,phc70fd2,1988,Sanyo,good
phc70fd2,msx.cpp,,1988,Sanyo,good
phelios,namcos2.cpp,,1988,Namco,good
pheliosj,namcos2.cpp,phelios,1988,Namco,good
phoenix,phoenix.cpp,,1980,Amstar,good
phoenix3,phoenix.cpp,phoenix,1980,bootleg (T.P.N.),good
phoenixa,phoenix.cpp,phoenix,1980,Amstar (Centuri license),good
phoenixass,phoenix.cpp,phoenix,1981,bootleg (Assa),good
phoenixb,phoenix.cpp,phoenix,1980,Amstar (Centuri license),good
phoenixc,phoenix.cpp,phoenix,1981,bootleg? (Irecsa / G.G.I Corp),good
phoenixc2,phoenix.cpp,phoenix,1981,bootleg? (Irecsa / G.G.I Corp),good
phoenixc3,phoenix.cpp,phoenix,1981,bootleg? (Irecsa / G.G.I Corp),good
phoenixc4,phoenix.cpp,phoenix,1981,bootleg? (Irecsa / G.G.I Corp),good
phoenixdal,phoenix.cpp,phoenix,1980,bootleg (D&L),good
phoenixj,phoenix.cpp,phoenix,1980,Amstar (Taito Japan license),good
phoenixs,phoenix.cpp,phoenix,1981,bootleg (Sonic),good
phoenixt,phoenix.cpp,phoenix,1980,Amstar (Taito license),good
phoenxp2,galaxian.cpp,phoenix,1981,bootleg,good
phozon,mappy.cpp,,1983,Namco,good
phozons,mappy.cpp,phozon,1983,Namco (Sidam license),good
phpball,hh_tms1k.cpp,,1980,Tomy,good
phrcraze,merit.cpp,,1986,Merit,good
phrcrazea,merit.cpp,phrcraze,1986,Merit,good
phrcrazeb,merit.cpp,phrcraze,1986,Merit,good
phrcrazec,merit.cpp,phrcraze,1986,Merit,good
phrcrazev,merit.cpp,phrcraze,1986,Merit,good
phunsy,phunsy.cpp,,1980,J.F.P. Philipse,preliminary
pickin,bagman.cpp,,1983,Valadon Automation,good
pignewt,segag80r.cpp,,1983,Sega,imperfect
pignewta,segag80r.cpp,pignewt,1983,Sega,imperfect
pinbo,lasso.cpp,,1984,Jaleco,good
pinboa,lasso.cpp,pinbo,1984,Jaleco,good
pinbos,lasso.cpp,pinbo,1985,bootleg (Strike),good
pinchamp,zac_2.cpp,,1983,Zaccaria,preliminary
pinchamp7,zac_2.cpp,pinchamp,1983,Zaccaria,preliminary
pinchamp7g,zac_2.cpp,pinchamp,1983,Zaccaria,preliminary
